,index,timestamp,coin,pnl,fee_paid,usd_total_balance,btc_cash_wallet,usd_cash_wallet,btc_price,qty,price,psize,pprice,type,liquidity,wallet_exposure,twe_long,twe_short,twe_net,minute,btc_total_balance
0,4034,2020-08-26 00:02:00,ETH,0.0,-0.025190220000000003,999.97480978,0.0,999.97480978,11306.599609375,0.132,381.67,0.132,381.67,entry_initial_normal_long,taker,0.050381709126336875,0.050381709126336875,0.0,0.050381709126336875,4034,0.08844169284555359
1,4141,2020-08-26 01:49:00,ETH,0.16895999999999642,-0.0252747,1000.11849508,0.0,1000.11849508,11343.0,-0.132,382.95,0.0,381.67,close_trailing_long,taker,0.0,0.0,0.0,0.0,4141,0.0881705452772635
2,4241,2020-08-26 03:29:00,ETH,0.0,-0.025239115000000003,1000.093255965,0.0,1000.093255965,11351.1103515625,0.131,385.33,0.131,385.33,entry_initial_normal_long,taker,0.05047352304290169,0.05047352304290169,0.0,0.05047352304290169,4241,0.08810532405997934
3,4310,2020-08-26 04:38:00,ETH,-0.01440999999999434,-0.025231910000000003,1000.053614055,0.0,1000.053614055,11362.4697265625,-0.131,385.22,0.0,385.33,close_trailing_long,taker,0.0,0.0,0.0,0.0,4310,0.08801375388636985
4,4311,2020-08-26 04:39:00,ETH,0.0,-0.025261385,1000.02835267,0.0,1000.02835267,11361.1201171875,0.131,385.67,0.131,385.67,entry_initial_normal_long,taker,0.05052133758518749,0.05052133758518749,0.0,0.05052133758518749,4311,0.08802198571575016
5,4386,2020-08-26 05:54:00,ETH,-0.08252999999999941,-0.025220120000000002,999.92060255,0.0,999.92060255,11368.9599609375,-0.131,385.04,0.0,385.67,close_trailing_long,taker,0.0,0.0,0.0,0.0,4386,0.08795180966294346
6,4387,2020-08-26 05:55:00,ETH,0.0,-0.0252437,999.89535885,0.0,999.89535885,11370.240234375,0.131,385.4,0.131,385.4,entry_initial_normal_long,taker,0.0504926836124798,0.0504926836124798,0.0,0.0504926836124798,4387,0.08793968625456772
7,4883,2020-08-26 14:11:00,ETH,0.2842700000000021,-0.025385835,1000.154243015,0.0,1000.154243015,11462.8603515625,-0.131,387.57,0.0,385.4,close_trailing_long,taker,0.0,0.0,0.0,0.0,4883,0.08725171661701953
8,4924,2020-08-26 14:52:00,ETH,0.0,-0.020221160000000002,1000.134021855,0.0,1000.134021855,11432.669921875,0.131,385.9,0.131,385.9,entry_initial_normal_long,maker,0.05054612571446868,0.05054612571446868,0.0,0.05054612571446868,4924,0.08748035486805818
9,4999,2020-08-26 16:07:00,ETH,0.602600000000003,-0.025577750000000003,1000.711044105,0.0,1000.711044105,11465.0,-0.131,390.5,0.0,385.9,close_trailing_long,taker,0.0,0.0,0.0,0.0,4999,0.08728399861360664
